,setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4657,4657,dummy,2t58NyeQX4XVeXLUK9IAcR,0.799,0.743,7,-9.42,1,0.0802,0.00393,0.865,0.213,0.174,123.013
4658,4658,dummy,3J5rhDzq0c3CHnN2o4vbGe,0.743,0.7,4,-9.54,0,0.0609,0.000427,0.893,0.0206,0.815,119.985
4659,4659,dummy,1ntjI7YpXzUMVJodJXuQ4Y,0.698,0.517,11,-11.72,0,0.0684,0.046,0.587,0.252,0.33,99.981
4660,4660,dummy,5xEW7GGQhDhvJDWnCpfTEL,0.808,0.51,9,-11.782,0,0.0824,0.085,0.148,0.0999,0.593,125.0
4661,4661,dummy,0P7wa8dTJYpy05CggXqkLB,0.705,0.914,0,-4.183,0,0.0378,0.145,0.000379,0.0906,0.432,106.987
4662,4662,dummy,6ukkBuBFvpfhrGxIi1kD5m,0.807,0.666,2,-10.804,1,0.069,0.00147,0.792,0.1,0.303,120.002
4663,4663,dummy,3FWFEECcUIBhJBjMWXmN3f,0.405,0.588,7,-7.838,0,0.055,0.00205,0.354,0.0789,0.107,122.0
4664,4664,dummy,4mjFrVIEYSREo5PsY58aFH,0.893,0.258,5,-15.091,0,0.0431,0.00634,0.00393,0.0811,0.553,115.022
4665,4665,dummy,3aFSEUJ9Q9aiROvjH2w0v5,0.855,0.472,11,-7.34,0,0.0594,0.0012,0.294,0.0676,0.333,125.018
4666,4666,dummy,37HhhTBJJ1K4LDoPlLSlW9,0.778,0.724,2,-10.398,1,0.0402,0.0667,0.633,0.0964,0.158,122.003
4667,4667,dummy,7A03KORUIbh0hPUBlgiO78,0.809,0.438,5,-13.612,0,0.0518,0.00933,0.13,0.558,0.407,120.008
4668,4668,dummy,2QsgqAZ4SwuipP30znNeof,0.805,0.512,10,-10.325,0,0.0652,0.000103,0.453,0.121,0.194,124.003
4669,4669,dummy,6KRb3vbX8dW3gagWDeZXfk,0.774,0.803,7,-5.465,1,0.0871,0.000237,0.919,0.0551,0.648,126.996
4670,4670,dummy,2RAi5Py1o0MMokWLhz9zNU,0.785,0.645,6,-6.979,0,0.0335,0.000655,0.786,0.0486,0.73,119.994
4671,4671,dummy,12IkxVdoSDWZt4j1bcupud,0.669,0.502,7,-11.404,1,0.0511,0.00548,0.862,0.107,0.314,124.999
4672,4672,dummy,5ojuU7DIZFpNF4PsivReVO,0.789,0.664,0,-4.418,1,0.0565,0.00105,0.0068,0.0213,0.653,120.006
4673,4673,dummy,2MjPZsrQt02diuvodk1apG,0.781,0.827,5,-7.033,0,0.0475,0.00455,0.926,0.0978,0.512,128.001
4674,4674,dummy,0A0x8CYuw3OUADxNBx7g8O,0.884,0.365,11,-16.929,1,0.193,0.00487,0.838,0.0836,0.387,126.986
4675,4675,dummy,32WaOb0VKF4qIa6n5R6Sqy,0.805,0.437,6,-10.585,0,0.0454,0.0149,0.742,0.0674,0.227,120.028
4676,4676,dummy,1nSgDfK6KfrsowM3zeA4DP,0.772,0.436,9,-10.488,0,0.0336,0.336,0.796,0.153,0.217,120.011
4677,4677,dummy,7mIajjX694ScYUIW6eEHqy,0.789,0.841,10,-5.959,0,0.145,0.0272,0.00348,0.0425,0.882,123.008
4678,4678,dummy,6rNUixMdgquEVQEYNB9nto,0.837,0.556,2,-8.683,0,0.05,0.0543,0.0633,0.127,0.518,119.02
4679,4679,dummy,0TCkaPFPKyuiHV7SxWdJlg,0.835,0.433,7,-9.725,0,0.0473,0.00495,0.0667,0.066,0.684,119.981
4680,4680,dummy,615MwwslOSkBtkBbnhtD7b,0.801,0.855,7,-6.613,1,0.11,0.043,0.00782,0.0768,0.159,116.967
4681,4681,dummy,1DunhgeZSEgWiIYbHqXl0c,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986
4682,4682,dummy,1AjbxvhHIlv3LtmnWmf4hP,0.798,0.794,9,-8.638,1,0.0471,0.017,0.873,0.0882,0.0502,119.011
4683,4683,dummy,0y491f9bCIwJMKgRI1e0fC,0.763,0.531,1,-9.578,1,0.0574,0.0381,0.199,0.145,0.427,117.988
4684,4684,dummy,7L4UlKgx4e5oXCxGuLQfI6,0.905,0.646,11,-8.764,0,0.0736,0.000548,0.0764,0.264,0.652,123.989
4685,4685,dummy,5VyrtYQ3siOkLAV0wolqH6,0.429,0.62,1,-7.902,1,0.0906,0.000312,0.933,0.0741,0.16,185.483
4686,4686,dummy,3k9FFXVPn3ua8dlpkxlCvZ,0.783,0.622,0,-6.384,1,0.0366,0.00261,0.0122,0.0641,0.878,123.004
4687,4687,dummy,6hH8CpyufV9n8ELJ6SIKhn,0.847,0.568,9,-9.175,0,0.0893,0.0453,0.405,0.676,0.292,123.01
4688,4688,dummy,7wI6wrm2bhYKS6MlvDH77G,0.704,0.737,8,-3.559,0,0.0609,0.408,1.51e-05,0.132,0.64,168.045
4689,4689,dummy,6ff0OG5ASrMe4negGt5drz,0.886,0.206,2,-15.536,1,0.128,0.845,0.829,0.113,0.458,75.023
4690,4690,dummy,0XhuBMHyIcor4DIyCxR79X,0.405,0.762,2,-10.923,1,0.0342,0.156,0.75,0.0998,0.766,168.403
4691,4691,dummy,2nMpAB4yXBi6orydHNqkFA,0.837,0.646,2,-4.554,1,0.0341,0.249,0.0,0.124,0.846,116.014
4692,4692,dummy,3HnpZ4EeLEX78tiVzX8QDf,0.446,0.786,6,-3.173,0,0.038,0.000229,1.84e-06,0.432,0.299,84.847
4693,4693,dummy,6Hmuq21MrWjgAbJKH4gcu8,0.658,0.617,5,-8.507,1,0.379,0.351,0.0,0.35,0.949,103.734
4694,4694,dummy,7E97ADzBTKWa65xstFFqQA,0.687,0.654,7,-8.38,0,0.0496,0.551,0.000262,0.342,0.579,95.962
4695,4695,dummy,2zL4afGu2aSm1eXAvy2ASb,0.566,0.443,9,-7.5,1,0.0235,0.551,0.0,0.273,0.143,83.015
4696,4696,dummy,4Wn0PlHGl9x2ApT5Q4DPcR,0.17,0.933,4,-10.369,0,0.0412,0.00162,0.719,0.762,0.937,172.465
4697,4697,dummy,6mTFH5acKqe2fpxuFmiDjr,0.663,0.757,0,-5.336,1,0.0857,0.0337,0.0,0.267,0.56,129.888
4698,4698,dummy,2vzZh1cgNP0lrKVdXJJZEG,0.729,0.915,0,-5.065,1,0.0336,0.162,0.000195,0.0888,0.645,124.974
4699,4699,dummy,2J1kAR0Cnh7kskLxR3fVUw,0.744,0.561,2,-5.925,1,0.0266,0.469,0.00431,0.0464,0.814,104.002
4700,4700,dummy,6jyejA3omowA2jSTTB58bN,0.741,0.901,4,-2.725,0,0.0364,0.192,0.0,0.172,0.879,128.049
4701,4701,dummy,7i3nAkYZe7lZ4QzpNNze3Z,0.504,0.599,5,-7.709,1,0.0389,0.000722,0.174,0.0722,0.0476,177.978
4702,4702,dummy,0L6GJD84nY9Fxh4ILJ5iIj,0.879,0.178,6,-16.917,1,0.0576,0.839,0.817,0.116,0.241,109.94
4703,4703,dummy,1RP46o46iZAzrHBLlJLwq0,0.45,0.369,10,-7.516,1,0.0343,0.79,0.0,0.312,0.56,134.873
4704,4704,dummy,3cqbkwalCkM5yshLwxAaLn,0.78,0.701,1,-5.948,0,0.0598,0.118,0.0,0.0862,0.669,117.958
4705,4705,dummy,6z87IDeHsHE0wLgtEI61QW,0.462,0.472,3,-6.196,1,0.0311,0.519,0.0,0.117,0.144,99.51
4706,4706,dummy,1IRWDGy7T6IHtZGlB052gD,0.525,0.315,1,-9.84,1,0.0302,0.303,0.867,0.111,0.0798,135.971
4707,4707,dummy,5jH5ZcQPtKBqOSS30uKfMz,0.286,0.564,1,-6.332,1,0.0381,0.202,1.45e-05,0.235,0.321,150.055
4708,4708,dummy,39jcHJpE1lT1iYGxaCofEM,0.783,0.778,9,-2.545,0,0.0446,0.0459,0.0,0.0668,0.686,129.965
4709,4709,dummy,3ERkbqC4t0em88Qwydj2V3,0.452,0.376,10,-8.409,1,0.033,0.875,0.0,0.101,0.47,66.996
4710,4710,dummy,2wMy7amdpU5L8AKyxyeulY,0.584,0.0671,2,-26.036,1,0.0816,0.995,0.922,0.0833,0.397,73.75
4711,4711,dummy,1uLBl4JvBl7bwSRkxmggkS,0.683,0.98,7,-1.493,0,0.0641,0.0754,4.92e-06,0.869,0.934,128.058
4712,4712,dummy,6TboleCzjNN5F6q2PsT91S,0.721,0.84,11,-2.987,0,0.108,0.047,0.0,0.276,0.674,124.978
4713,4713,dummy,0t6CIC7RUO9996Vb2ubeyr,0.55,0.193,6,-9.718,1,0.0313,0.93,0.0,0.0674,0.282,135.346
4714,4714,dummy,2EPALqqjXhbLVcFdmsPfbq,0.0963,0.977,9,-10.128,0,0.0504,8.84e-05,0.558,0.15,0.565,167.579
4715,4715,dummy,7KxIgEclSsE4pn45dqi1FR,0.505,0.876,11,-2.973,0,0.0456,0.0484,0.0641,0.433,0.704,145.975
4716,4716,dummy,4wHykZbYVogJ0FJEdzLnwN,0.657,0.474,11,-11.09,1,0.139,0.233,0.0147,0.0931,0.791,174.078
4717,4717,dummy,14KYk4234ad6eQ2MhVzyla,0.548,0.131,7,-23.074,1,0.0732,0.99,0.937,0.0771,0.143,63.016
4718,4718,dummy,1Rl3yh35k70JsLgF5hnbAb,0.69,0.517,3,-7.763,0,0.154,0.729,0.0,0.134,0.75,135.805
4719,4719,dummy,0wz3X8FyiKzcFJ5wsDH9I6,0.613,0.231,3,-13.113,0,0.0499,0.867,4.51e-06,0.116,0.106,122.2
4720,4720,dummy,7JEQSlU7K7RC12y3gubFq7,0.773,0.898,6,-2.166,1,0.147,0.107,0.0,0.364,0.651,129.957
4721,4721,dummy,6AhxZNeEdFxH7E7ToEvDAg,0.625,0.314,0,-13.996,1,0.0307,0.777,4.09e-05,0.067,0.214,120.022
4722,4722,dummy,4FVmbbH1pVoo2lA4SvjYGa,0.714,0.399,7,-8.048,1,0.0298,0.428,1.37e-06,0.0638,0.563,107.107
4723,4723,dummy,7aROKGdopjBpw2CIZQOvrB,0.588,0.687,0,-5.769,0,0.0319,0.0135,0.761,0.326,0.411,174.037
4724,4724,dummy,0DVnuLTzoFyQS0ZV9Ygqsb,0.381,0.158,0,-24.813,0,0.0571,0.991,0.937,0.127,0.355,144.737
4725,4725,dummy,2bMPgI8DQWxtGmK0vmCdur,0.779,0.391,0,-10.354,1,0.0524,0.273,0.924,0.112,0.477,98.005
4726,4726,dummy,0XTQiKILPZDFTQBihhhzhW,0.743,0.941,2,-1.678,0,0.0605,0.0412,5.34e-05,0.198,0.883,137.983
4727,4727,dummy,4DzUf62212CjBHN0SapVGC,0.62,0.324,5,-11.881,1,0.0351,0.289,0.469,0.107,0.324,118.836
4728,4728,dummy,3ikmI8WLZ5UbbgHc7CiAmD,0.674,0.777,2,-3.002,1,0.0294,0.0425,0.0,0.264,0.611,131.925
4729,4729,dummy,3Qk1J4sixvaWcXhrnbeZmI,0.815,0.699,8,-4.999,1,0.0978,0.241,0.00161,0.144,0.322,99.998
4730,4730,dummy,0MifeoN1xU8v8ava93bVBB,0.538,0.6,10,-5.427,1,0.0316,0.536,0.0,0.156,0.265,77.95
4731,4731,dummy,1u1DwQ030fiyLG91kPqw2b,0.384,0.0619,5,-15.625,1,0.031,0.968,0.00109,0.175,0.0942,98.867
4732,4732,dummy,1K315E1i52r1b0AbFnAiGh,0.687,0.29,8,-12.683,1,0.074,0.653,0.867,0.092,0.306,59.989
4733,4733,dummy,5qD3Mbg6Zd8PaE73gFtFfI,0.803,0.844,2,-2.549,0,0.0399,0.0592,4.76e-06,0.29,0.588,100.031
4734,4734,dummy,393nN7j1I7IWLhPAJErvQP,0.702,0.758,4,-3.26,1,0.0447,0.121,0.0,0.137,0.87,111.999
4735,4735,dummy,3P2B9MsKuNaDSt5sAgBz3N,0.63,0.538,9,-8.269,1,0.0321,0.887,0.759,0.1,0.418,129.867
4736,4736,dummy,4SghbkPHDt7YmZlsiZXWmH,0.599,0.369,0,-8.52,1,0.0325,0.561,0.0,0.101,0.146,135.923
4737,4737,dummy,2ws8vYEK22VZSENokEKCNu,0.629,0.793,0,-6.131,1,0.0454,0.000321,1.06e-06,0.119,0.688,107.838
4738,4738,dummy,4ZWTde69OUseDH4fQIHB5W,0.667,0.306,11,-9.062,1,0.0467,0.942,0.246,0.155,0.876,109.045
4739,4739,dummy,4Nwe1BlQ9z73MAlAh3Ljqk,0.639,0.388,5,-8.983,0,0.0334,0.976,0.917,0.346,0.738,128.232
4740,4740,dummy,3A1v0Z9ctHDvGlmQoCt6wd,0.674,0.175,5,-16.325,0,0.238,0.99,0.00354,0.162,0.78,93.964
4741,4741,dummy,6NclmIoMMmr1OsCW9Hn64l,0.668,0.528,5,-13.038,0,0.0434,0.274,0.45,0.0829,0.0588,129.958
4742,4742,dummy,2sjaTiETzrnlhl4YuwhYA6,0.486,0.386,5,-5.414,0,0.0364,0.988,0.799,0.15,0.497,124.297
4743,4743,dummy,4kFwpV3XgZUAMBddvPNTyc,0.5,0.743,11,-3.518,1,0.119,0.636,1.58e-06,0.144,0.604,119.769
4744,4744,dummy,44i0Tzhv8IUJZu34dl7ssh,0.413,0.456,6,-10.207,0,0.0362,0.954,0.901,0.0759,0.677,124.76
4745,4745,dummy,5oNtNfINL4f73yj42Jlifm,0.78,0.742,9,-7.548,1,0.0487,0.139,0.0321,0.805,0.61,94.019
4746,4746,dummy,132VSM225xlswcj5geuQ8L,0.892,0.516,2,-3.311,0,0.0684,0.98,0.794,0.1,0.9,126.592
4747,4747,dummy,28H3wOEKsaEa8NBEYCLl4j,0.625,0.591,7,-9.127,0,0.0265,0.0138,0.0399,0.0893,0.863,126.597
4748,4748,dummy,2klebO4Mqwev8gv68P50aK,0.72,0.347,2,-10.809,1,0.133,0.981,0.131,0.0999,0.708,121.063
4749,4749,dummy,2Hw1qvuF7wfUY46OTgAj8x,0.712,0.225,2,-9.609,1,0.0475,0.936,0.354,0.108,0.474,120.27
4750,4750,dummy,0T36TyDOffXwaERpJFvjJt,0.489,0.322,4,-8.711,0,0.0454,0.976,0.0255,0.147,0.409,117.106
4751,4751,dummy,2XrCdIi8oWV0PPtTN5HPSQ,0.602,0.485,4,-5.217,0,0.0566,0.976,0.00167,0.369,0.497,126.566
4752,4752,dummy,5yDSP6ATR47lNYsLVCaAat,0.634,0.491,1,-11.381,0,0.0322,0.0134,0.345,0.107,0.525,139.979
4753,4753,dummy,3g0eE6VRzqXUvWlwLA9Kis,0.704,0.547,2,-7.402,1,0.166,0.942,0.000441,0.111,0.919,127.168
4754,4754,dummy,7MIN37CiVP1lVjqKNmLMWk,0.433,0.564,9,-8.917,0,0.0405,0.713,0.275,0.117,0.855,192.07
4755,4755,dummy,02gJaBpdasMQgoMj3dYHnc,0.746,0.146,1,-13.368,0,0.0512,0.969,0.789,0.164,0.661,135.487
4756,4756,dummy,51tO19udtzlc8VPvq8pDO1,0.669,0.333,2,-5.998,0,0.0529,0.959,0.00143,0.318,0.81,125.702
4757,4757,dummy,51clqyh60YdeFvPnfQxkL5,0.291,0.194,4,-11.487,1,0.0511,0.838,0.0114,0.125,0.516,177.055
4758,4758,dummy,2cebuDRXBsi89lb1Jz3TFs,0.545,0.574,0,-9.159,1,0.0751,0.804,0.0,0.45,0.845,120.522
4759,4759,dummy,4l1kbhmfGW5P7inXEaFXCi,0.456,0.118,7,-16.298,1,0.0944,0.994,0.000195,0.14,0.376,65.531
4760,4760,dummy,45bIc2nnkhmycfOw2G152t,0.325,0.177,10,-11.553,0,0.0375,0.896,0.0233,0.166,0.46,170.031
4761,4761,dummy,3ldrLodCp0oZL1IcOSEvWv,0.332,0.354,7,-10.396,0,0.0397,0.909,0.000144,0.21,0.209,111.375
4762,4762,dummy,4cVxrvY2lMzlwHm4fNgEhv,0.427,0.516,5,-6.223,1,0.0402,0.761,0.0338,0.382,0.491,119.505
4763,4763,dummy,5lZDFFZi7f6guwIT8VFBny,0.828,0.158,3,-9.464,1,0.0669,0.955,0.157,0.0714,0.81,135.447
4764,4764,dummy,1XRI8Tj6nLDP6fTZktnff1,0.642,0.259,10,-8.871,1,0.0357,0.97,0.865,0.118,0.45,120.172
4765,4765,dummy,38jSJ0KyIpoIWPYKtHcay4,0.395,0.598,9,-7.717,0,0.0631,0.989,0.000205,0.168,0.4,104.241
4766,4766,dummy,2uniloaipHo5EKQjzyPCZZ,0.71,0.411,7,-12.464,1,0.0407,0.974,0.917,0.325,0.823,112.272
4767,4767,dummy,5UXuombq8sj6a1QW5GUl4A,0.416,0.402,3,-8.801,1,0.0491,0.916,0.000193,0.193,0.467,104.308
4768,4768,dummy,3lOy0hGGF75p8QmG7sbrG9,0.45,0.639,0,-7.944,1,0.184,0.783,0.0,0.252,0.698,111.281
4769,4769,dummy,7w1XirstaUiyYJ5m78xLZ7,0.4,0.299,5,-14.063,0,0.036,0.732,0.0448,0.259,0.391,107.273
4770,4770,dummy,3PdB8HZe5e2WRwEIMQl3nF,0.437,0.355,4,-4.802,1,0.0316,0.864,0.00692,0.387,0.349,129.296
4771,4771,dummy,1iPbuSlJSwqL9bSrx3hCA0,0.686,0.617,5,-8.897,0,0.379,0.18,0.282,0.786,0.69,194.115
4772,4772,dummy,4NeO8adAgzkvjelL97exOa,0.864,0.732,4,-4.989,0,0.0388,0.187,0.593,0.278,0.506,110.032
4773,4773,dummy,3qL7rr0sRb2RpnOTvQAIlA,0.649,0.617,7,-9.653,1,0.0752,0.427,0.936,0.136,0.674,132.963
4774,4774,dummy,4SWpX41RFW9qxgOVDMEStV,0.565,0.303,9,-9.332,0,0.0936,0.886,0.555,0.156,0.681,133.65
4775,4775,dummy,3T8yHJI5BXCLfr4IH0CSeH,0.683,0.548,10,-5.973,1,0.0449,0.988,0.00199,0.131,0.853,103.913
4776,4776,dummy,1urJggjpuWE0q0axOJqyUw,0.8,0.267,7,-6.574,1,0.0646,0.839,0.000703,0.329,0.773,121.849
4777,4777,dummy,6pHJi456cDsQh9fZKoBO2a,0.521,0.384,4,-4.785,0,0.055,0.981,0.000662,0.389,0.49,94.651
4778,4778,dummy,5ed3J4o7pY1XHACB30tNKl,0.489,0.246,0,-9.674,0,0.0381,0.911,3.14e-05,0.212,0.418,107.722
4779,4779,dummy,1iewtGfJZ2UQGudLYzcl5A,0.474,0.0217,0,-27.118,1,0.0448,0.985,0.9,0.0995,0.139,87.93
4780,4780,dummy,6WLQAv5exw2tE4orrUW8XK,0.555,0.138,7,-18.273,1,0.069,0.572,0.24,0.611,0.331,121.384
4781,4781,dummy,62wBEY20qXqTRYphDJmqOD,0.523,0.467,11,-7.421,0,0.0462,0.928,4.27e-06,0.0721,0.707,103.285
4782,4782,dummy,5OpjfdnWKGzmfNmPHtsbXb,0.783,0.224,7,-8.275,1,0.108,0.9,0.809,0.0589,0.666,134.352
4783,4783,dummy,5u9iVvrk8vRjMStovECB38,0.76,0.341,7,-9.194,1,0.0356,0.988,0.683,0.0856,0.629,125.95
4784,4784,dummy,5BJ5Ij5pN9VeskFybkmxrf,0.436,0.558,2,-7.836,0,0.0512,0.98,0.0691,0.142,0.376,124.236
4785,4785,dummy,0brrc9zAfvmPCWgy5nPT4J,0.78,0.519,9,-8.961,0,0.0338,0.175,0.809,0.127,0.298,94.999
4786,4786,dummy,1zgB3OKLVBnoYUSD1ljHbU,0.508,0.516,2,-7.351,0,0.0649,0.857,1.05e-05,0.0627,0.622,111.525
4787,4787,dummy,2m3EPb4Q8ZPueOxm4xkJlg,0.626,0.327,0,-11.125,1,0.0398,0.977,0.525,0.145,0.88,108.018
4788,4788,dummy,3PQEaRs2JEwtk79IqbQYt1,0.701,0.878,7,-7.911,1,0.035,2.79e-05,0.522,0.0608,0.875,130.512
4789,4789,dummy,75Ds4Zq9dfMgS0BypKrQNN,0.634,0.752,0,-7.318,1,0.0419,0.0108,0.25,0.101,0.554,140.006
4790,4790,dummy,1EsukDo6kXgSq9Fj8cyJye,0.686,0.853,2,-13.103,0,0.124,0.0417,4.03e-05,0.34,0.409,120.221
4791,4791,dummy,5C0ejEx4SOiOQIA8DRxvpD,0.619,0.825,5,-4.871,0,0.0293,0.0259,0.0347,0.0646,0.43,99.871
4792,4792,dummy,0DS0BNLlV1G3yAkYPOf8BA,0.589,0.696,8,-8.109,1,0.034,8.65e-05,3.43e-05,0.0779,0.938,129.833
4793,4793,dummy,6a9aFMampfnI6ZKvnyAGzm,0.603,0.777,8,-7.699,1,0.0303,0.108,0.36,0.135,0.376,122.179
4794,4794,dummy,1aJrVsHwcQMZ8TZ6mlvT5J,0.719,0.431,10,-9.226,1,0.0357,0.834,0.739,0.145,0.378,112.004
4795,4795,dummy,4HaCAHz8qk3FZpld3Rp7rT,0.787,0.845,7,-10.868,1,0.0623,0.0011,0.874,0.364,0.541,123.992
4796,4796,dummy,7LZN1TG85lyhHCGeXk3NC8,0.545,0.975,1,-5.146,1,0.106,2.29e-05,0.411,0.237,0.18,139.991
4797,4797,dummy,59nNIILd6Y6iiECtr0Md81,0.505,0.852,0,-7.546,0,0.0295,0.000281,0.133,0.231,0.719,126.004
4798,4798,dummy,7jlRHKRKzkBNNeNNQbKXFj,0.532,0.89,9,-7.007,0,0.0446,0.00244,0.00511,0.0985,0.692,160.026
4799,4799,dummy,7x2BvhyELfEsBWll0LXX2f,0.483,0.999,6,-2.751,1,0.175,0.00192,0.0,0.338,0.035,120.047
4800,4800,dummy,2gyPX9HLy8iuDH5htHimip,0.622,0.916,1,-7.612,1,0.0523,0.466,0.883,0.0923,0.57,127.988
4801,4801,dummy,0TVjpDJ9Vxjg8W4yeYE5A6,0.642,0.791,2,-12.816,1,0.034,0.007,0.000603,0.198,0.581,109.669
4802,4802,dummy,0cJSjAE4DoCyWysV5niHdB,0.659,0.754,9,-8.134,0,0.0361,0.0531,0.015,0.106,0.306,135.971
4803,4803,dummy,0vEnsVSD4jiSJMuz3ITrOL,0.413,0.855,2,-9.946,1,0.0383,6.7e-05,0.817,0.136,0.038,109.03
4804,4804,dummy,7wgrVZNufwBsiLb12VjdWv,0.542,0.847,10,-7.37,0,0.0343,1.36e-05,0.789,0.126,0.243,129.975
4805,4805,dummy,2f01xT5REztdJYexTXsfT4,0.483,0.917,9,-6.702,0,0.0297,0.000272,0.0974,0.0894,0.277,135.003
4806,4806,dummy,5ChS1g1Hx4MQlEjtejb75V,0.547,0.888,1,-6.643,1,0.0299,0.000283,0.501,0.168,0.333,129.993
4807,4807,dummy,6NUvAWbkX5k4Kw4sFEKtTd,0.587,0.67,10,-12.55,1,0.0803,0.795,0.875,0.131,0.259,130.03
4808,4808,dummy,5dFMvzonICipUk7m1uGlsw,0.74,0.462,0,-9.95,0,0.135,0.000141,0.838,0.0947,0.459,152.922
4809,4809,dummy,0ylujqQJBhIP7MDHh0ZSTh,0.642,0.954,6,-9.352,1,0.0812,0.103,0.000134,0.0635,0.129,120.382
4810,4810,dummy,4yo0JuwJu6intatPux6L72,0.489,0.919,9,-4.206,0,0.0742,1.93e-05,0.00225,0.117,0.274,136.051
4811,4811,dummy,6zW6xaMpOWK9aFWPaUO8cK,0.461,0.991,2,-4.081,1,0.0514,2.32e-05,0.608,0.123,0.338,115.912
4812,4812,dummy,7JwzHXZMKQkeFDyzmbHsgz,0.646,0.953,0,-5.571,1,0.0475,0.000489,0.247,0.207,0.45,146.985
4813,4813,dummy,3c4bJL7mARZvd387847GsC,0.568,0.837,1,-6.138,1,0.0266,0.09,0.0587,0.0994,0.853,104.988
4814,4814,dummy,5ECySGXI4N8MCv6jf7HU9n,0.635,0.832,8,-6.151,1,0.039,0.0238,0.384,0.223,0.681,137.979
4815,4815,dummy,0pjJ9w4gPgQoBWFMnknKgn,0.581,0.982,10,-5.167,1,0.062,0.0032,0.72,0.229,0.316,136.015
4816,4816,dummy,4U5Te3C8adcnclsVqppxKy,0.759,0.599,8,-9.504,1,0.0395,0.169,0.000946,0.0369,0.895,97.29
4817,4817,dummy,6CIc44ozMdhdMTEcxW624b,0.55,0.914,9,-4.71,0,0.0571,1.06e-05,0.00787,0.0928,0.184,133.041
4818,4818,dummy,18vUzyZ1jNJYxnpJizP9d8,0.534,0.581,2,-8.324,1,0.0327,0.000224,0.52,0.396,0.423,134.003
4819,4819,dummy,3zHXsywWD1eRE4KIKXGK8q,0.653,0.909,10,-5.527,0,0.0579,0.0389,0.048,0.0722,0.39,130.477
4820,4820,dummy,6pnUiBrUA2UXPEXtJGY2py,0.435,0.998,4,-6.627,1,0.0817,1.26e-05,0.825,0.361,0.326,143.021
4821,4821,dummy,38zFCCsbnxWqCwHZqxGbrt,0.484,0.978,4,-4.799,0,0.0718,0.00812,0.0557,0.432,0.233,125.999
4822,4822,dummy,4CzfxTj1lbUzWkt63LoLFy,0.648,0.936,1,-4.593,1,0.0546,0.000683,0.0322,0.343,0.881,140.028
4823,4823,dummy,0okhzVRJtznRQJCeeBcZCy,0.319,0.95,1,-6.613,1,0.211,9.37e-05,0.0269,0.667,0.0973,175.518
4824,4824,dummy,4SHHU5xx7ud4iUR4ebdPuD,0.588,0.923,1,-6.942,1,0.0874,0.00116,0.368,0.0984,0.551,89.974
4825,4825,dummy,6dVaLG6vOL0PZ24xp9n7cF,0.499,0.899,2,-8.475,1,0.0312,0.000178,0.699,0.0858,0.115,129.854
4826,4826,dummy,2gQaQUhDCNGfBVXTvxAmXQ,0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909
4827,4827,dummy,2vATcjO0QU8jtmNstny6hc,0.425,0.675,2,-8.739,1,0.0456,0.0243,0.395,0.146,0.189,100.02
4828,4828,dummy,7vFdqh3uXKAfq9T1biD7k2,0.64,0.785,1,-8.567,1,0.0398,0.00292,0.882,0.113,0.299,154.974
4829,4829,dummy,2l5gKFDNVkcsmYEh1CvRZT,0.345,0.888,0,-7.604,1,0.132,0.11,0.872,0.227,0.433,166.988
4830,4830,dummy,6IDHh3FcwLVcG5NsmpQgg2,0.538,0.86,0,-5.916,0,0.0435,0.252,0.000527,0.247,0.291,127.153
4831,4831,dummy,4a5Cn0LJVncl4g5xLq4ijZ,0.491,0.891,4,-9.709,1,0.0636,0.00847,0.00516,0.0616,0.575,165.917
4832,4832,dummy,1FjyLdteE3saWL1YRjQ3Of,0.61,0.983,0,-4.169,1,0.0438,4.6e-05,0.548,0.381,0.484,130.01
4833,4833,dummy,0O44lAoHhGnFvr3vAvUZ4x,0.469,0.018,0,-24.246,0,0.0404,0.971,0.932,0.11,0.0419,109.828
4834,4834,dummy,5aHUcOeSSfC23L8cjc5Piz,0.634,0.887,7,-5.811,1,0.112,0.000348,0.528,0.0799,0.376,93.048
4835,4835,dummy,3iTmR9Vyl8RtF1y9WwNagK,0.515,0.913,0,-5.44,1,0.092,0.00105,0.00163,0.0936,0.396,149.99
4836,4836,dummy,5W6lI8zmyhSd7xO10wEhwf,0.519,0.976,11,-6.024,0,0.0662,9.36e-06,0.0594,0.257,0.242,93.051
4837,4837,dummy,6jAoHpOWUd5dpBUy0PW7TR,0.552,0.937,9,-6.738,0,0.0488,0.0232,0.00268,0.102,0.347,134.98
4838,4838,dummy,54dFYX1WmZFpu3Teceo5lY,0.51,0.887,6,-5.569,0,0.0799,0.0194,0.0,0.225,0.255,134.029
4839,4839,dummy,5QTxFnGygVM4jFQiBovmRo,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466
4840,4840,dummy,0IhUdJRoolbYeEMPL59XPm,0.263,0.759,0,-7.288,1,0.0431,0.0555,0.0,0.231,0.429,179.904
4841,4841,dummy,54bm2e3tk8cliUz3VSdCPZ,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25
