setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
42,Light Rest,58QLCa2HJxU4U2MnpNopLj,0.155,0.00233,0,-39.904,1,0.0408,0.968,0.971,0.0701,0.0778,135.747
43,Ethereal Mind,3X3vCAvMiO48mdC2lGxfIB,0.145,0.00155,5,-33.316,1,0.0484,0.987,0.844,0.125,0.119,69.403
44,Mirno,21YSyRy6GIFkbzIoWHLbhD,0.158,0.00105,0,-42.291,1,0.043,0.967,0.909,0.0858,0.059,75.229
45,Lasai,1vXPvFeZGpojHygGjSjQfH,0.132,0.00572,5,-34.217,1,0.0453,0.927,0.792,0.101,0.0348,74.676
46,Drži me,2y5P7MecKp333IMNuKeOP7,0.201,0.00391,0,-34.832,1,0.0558,0.937,0.895,0.107,0.031,67.56
47,Visio,60k5vyaPD39R4N7LHSe7TP,0.212,0.0475,3,-26.415,0,0.0482,0.911,0.912,0.11,0.0773,126.603
48,Passage,7p5F5sN8xdUSxMjUw8Kyk2,0.152,0.0621,9,-30.406,0,0.05,0.881,0.91,0.105,0.0769,70.965
49,Tawelwch,3dQv95YPj2n9tesVZKN4FT,0.0565,0.00166,0,-35.243,1,0.0572,0.954,0.891,0.113,0.0378,65.601
50,Calm,2LxskIBEuhVXVpl0w4WLne,0.214,0.00434,0,-29.561,1,0.0437,0.929,0.827,0.111,0.0677,64.574
51,Grateful,7lCWa3w5ZfuaL1vF1HyJ2J,0.178,0.0456,2,-32.951,1,0.0473,0.952,0.834,0.11,0.231,135.694
52,Lucid,6gTCJjbNwIv0natup8hdnF,0.0631,0.00417,0,-36.747,1,0.0512,0.947,0.841,0.122,0.034,69.262
53,The Road Back,75awJg9Xgn3cRJrPFihiV4,0.146,0.00349,3,-37.23,1,0.045,0.987,0.927,0.11,0.0611,138.901
54,Stillness,4RFnGwv86SKEFebmA4V6gH,0.158,0.0019,0,-30.026,1,0.0436,0.926,0.937,0.113,0.183,71.357
55,Comfort Zone,3QjA9DSJn9hEIkfiRYMBZB,0.183,0.0373,9,-31.435,1,0.0377,0.953,0.868,0.0842,0.236,136.403
56,Aevitas,5Y3ePUhdXzPDI8nSCIe7bb,0.285,0.0514,10,-29.58,1,0.0438,0.956,0.771,0.111,0.193,68.369
57,Reverie,7fLwX9QXiSgBSxQXmaSO6Y,0.169,0.00465,4,-34.501,1,0.048,0.97,0.818,0.106,0.0814,74.874
58,Rejuvenated,1CRDmA53RfHBjRFOYwxWaC,0.099,0.0105,5,-34.501,0,0.0397,0.987,0.97,0.107,0.0805,87.776
59,Panacea,09f1jQrl37fb3ZYoYBHVl9,0.184,0.0214,2,-32.624,1,0.0385,0.962,0.823,0.0977,0.201,69.613
